충전소위치상세,설치시도명,위도,경도
충청남도 보령시 천북면 홍보로 462 지상주차장,충청남도,36.47874729,126.5272802
충청남도 보령시 천북면 홍보로 462 지상주차장,충청남도,36.47874729,126.5272802
충청남도 보령시 중앙로 142-16 지상주차장,충청남도,36.3534103,126.5897812
충청남도 보령시 중앙로 142-16 지상주차장,충청남도,36.3534103,126.5897812
충청남도 보령시 대청로 167 지상주차장,충청남도,36.35610648,126.6113052
"서울특별시 종로구 북촌로 35 (가회동, 가회동주민센터)",서울특별시,37.58004996,126.984789
서울특별시 종로구 성균관로 25-2 600주년기념관 B4주차장,서울특별시,37.58722985,126.9931161
"서울특별시 종로구 경교장길 35 (평동, 경희궁자이3단지)",서울특별시,37.56892752,126.9651454
"서울특별시 종로구 경교장길 35 (평동, 경희궁자이3단지) 306동",서울특별시,37.56892752,126.9651454
서울특별시 종로구 돈화문로9길 27 주차장,서울특별시,37.5715019,126.9902424
서울특별시 종로구 종로 26 SK서린빌딩 지상 1층 주차장,서울특별시,37.56969146,126.9803041
서울특별시 종로구 통일로18길 9 112동 지하1층 20~21기둥,서울특별시,37.57767108,126.9553557
서울특별시 종로구 사직로8길 4 106동 지하2층 03기둥,서울특별시,37.5746552,126.968575
서울특별시 종로구 율곡로 179 펜션 우측 마당 주차장,서울특별시,37.57610457,126.9987457
서울특별시 성북구 화랑로 211,서울특별시,37.60935729,127.053035
서울특별시 성북구 안암로 145,서울특별시,37.58870342,127.0316981
서울특별시 성북구 안암로 145,서울특별시,37.58870342,127.0316981
서울특별시 성북구 화랑로 63,서울특별시,37.60270967,127.0395315
서울특별시 성북구 종암로 167,서울특별시,37.6050584,127.0309893
서울특별시 성북구 서경로 124,서울특별시,37.61487175,127.0127852
서울특별시 성북구 서경로 124,서울특별시,37.61487175,127.0127852
서울특별시 성북구 종암로 27길 3,서울특별시,37.60242371,127.0317492
서울특별시 종로구 창경궁로 215  우측,서울특별시,37.58203308,126.9970157
서울특별시 종로구 새문안로 55,서울특별시,37.57050028,126.9703743
서울특별시 종로구 창의문로 145,서울특별시,37.59241069,126.9640655
서울특별시 종로구 새문안로 55,서울특별시,37.57050028,126.9703743
서울특별시 종로구 종로1길 55,서울특별시,37.575336,126.9788853
서울특별시 종로구 율곡로 283 1층 현관 근처,서울특별시,37.57285709,127.0085126
서울특별시 종로구 종로1길 28  주차장,서울특별시,37.57285191,126.9789086
"서울특별시 종로구 종로1길 50 (중학동, 더케이트윈타워)",서울특별시,37.574726,126.9790213
"서울특별시 종로구 대학로 101 (연건동, 서울대학교병원)",서울특별시,37.57791378,127.0003985
서울특별시 종로구 종로5길 58,서울특별시,37.57290982,126.9803349
서울특별시 종로구 삼청로 30,서울특별시,37.57862929,126.9800889
서울특별시 종로구 자하문로19길 36 (옥인동) 종로구보건소,서울특별시,37.58183089,126.9692241
서울특별시 종로구 삼봉로 43,서울특별시,37.57319787,126.9788134
서울특별시 종로구 송월길 52 서울시청 차량지원실,서울특별시,37.57066849,126.9660139
서울특별시 종로구 통일로14길 36,서울특별시,37.57599986,126.9581596
서울특별시 종로구 송월길154,서울특별시,37.57191423,126.9619609
서울특별시 종로구 지봉로 8-6,서울특별시,37.5707191,127.016341
서울특별시 종로구 지봉로 87,서울특별시,37.57802821,127.0145585
서울특별시 종로구 지봉로 86,서울특별시,37.57782264,127.0156271
서울특별시 종로구 종로65길 10,서울특별시,37.57487394,127.0199599
"서울특별시 종로구 사직로8길 20 (내수동, 경희궁파크팰리스)",서울특별시,37.57393132,126.9705903
서울특별시 종로구 송월길 52 서울시청 차량지원실,서울특별시,37.57066849,126.9660139
서울특별시 종로구 종로1길 28  주차장,서울특별시,37.57285191,126.9789086
주차장,서울특별시,37.534055,127.064042
주차장,서울특별시,37.533794,127.070701
주차장,서울특별시,37.528775,127.082358
주차장,서울특별시,37.53451232,127.0824662
주차장,서울특별시,37.538066,127.089692
주차장,서울특별시,37.547202,127.087722
주차장,서울특별시,37.546804,127.100931
주차장,서울특별시,37.553717,127.078343
경기도 이천시 마장면 덕이로154번길 287-76,경기도,37.241322,127.389808
경기도 이천시 마장면 덕이로154번길 287-76,경기도,37.241322,127.389808
"서울특별시 종로구 종로 157 , 지하주차장 4층 하층 T구역(훈정동 1-2)",서울특별시,37.57313479,126.9948652
"서울특별시 종로구 세종대로 189 , 지하주차장 4층 D구역 계단실 앞(세종로 80-1)",서울특별시,37.57343159,126.9759607
서울특별시 종로구 인사동5길 29  지상주차장,서울특별시,37.57198786,126.9848405
시설 내,경기도,37.3964077,126.7509769
보건소앞,서울특별시,37.53826753,127.0820347
주차장,서울특별시,37.52938581,127.0775284
주차장,서울특별시,37.559053,127.087223
주차장,서울특별시,37.561252,127.069992
주차장,서울특별시,37.559053,127.087223
주차장,서울특별시,37.560511,127.077864
주차장,서울특별시,37.555122,127.073688
주차장,서울특별시,37.546406,127.069138
"충청남도 서천군 비인면 비인로 194-1 (성내리, 비인면사무소)",충청남도,36.1421097,126.6013683
"충청남도 서천군 종천면 종천화산길 29 (화산리, 종천면사무소)",충청남도,36.097478,126.6700689
"충청남도 서천군 서천읍 서천로 92 (군사리, 서천읍사무소) 정문우측 화단",충청남도,36.07783753,126.6898811
충청남도 서천군 마서면 송내리 758  정문 관리사무소 옆 주차장,충청남도,36.02728127,126.7216683
충청남도 서천군 비인면 서해안고속도로 169 (성산리),충청남도,36.12954841,126.6264494
충청남도 서천군 비인면 서해안고속도로 169 (성산리),충청남도,36.12954841,126.6264494
충청남도 서천군 비인면 서해안고속도로 168 (성산리),충청남도,36.13183869,126.6279939
충청남도 서천군 비인면 서해안고속도로 168 (성산리),충청남도,36.13183869,126.6279939
"충청남도 서천군 서천읍 군사리 703, 우측 주차장 입구",충청남도,36.07536993,126.6863961
"충청남도 서천군 서천읍 군사리 703, 우측 주차장 입구",충청남도,36.07536993,126.6863961
"충청남도 서천군 서천읍 군사리 703, 우측 주차장 입구",충청남도,36.07536993,126.6863961
"충청남도 서천군 한산면 지현리 8, 건물 우측",충청남도,36.08311448,126.8062109
"충청남도 서천군 한산면 지현리 8, 건물 우측",충청남도,36.08311448,126.8062109
"충청남도 서천군 한산면 지현리 8, 건물 우측",충청남도,36.08311448,126.8062109
"충청남도 서천군 판교면 현암리 183-1, 입구 좌측",충청남도,36.15780543,126.6890953
"충청남도 서천군 판교면 현암리 183-1, 입구 좌측",충청남도,36.15780543,126.6890953
"충청남도 서천군 판교면 현암리 183-1, 입구 좌측",충청남도,36.15780543,126.6890953
충청남도 서천군 시초면 시초북로 37,충청남도,36.12158805,126.7527003
충청남도 서천군 장항읍 성화로 92,충청남도,36.01619949,126.6934596
충청남도 서천군 장항읍 성화로 92,충청남도,36.01619949,126.6934596
충청남도 서천군 장항읍 성화로 92,충청남도,36.01619949,126.6934596
증평인삼관광휴게소,충청북도,36.79588291,127.581758
증평스포츠센터,충청북도,36.78732622,127.5728115
도안면 주민센터,충청북도,36.81355505,127.6126617
교동공영주차장,충청북도,36.7847351,127.584573
이마트 성수점(지상5층 주차장),서울특별시,37.53993004,127.0534927
안성시 미양면 양지길 29 미양면사무소,경기도,36.97535871,127.2153358
안성시 대덕면 중앙로 82 대덕면사무소,경기도,37.0124067,127.2378725
안성시 양성면 읍내길 21 양성면사무소,경기도,37.06005257,127.1946219
경기도 안성시 원곡면 가천중앙1길 46 원곡면사무소,경기도,37.03942767,127.1294791
안성시 일죽면 금일로433 일죽면사무소,경기도,37.0905965,127.4770372
안성시 죽산면 죽산초교길 61 죽산면사무소,경기도,37.0783361,127.4229623
안성시 죽산면 장계길 20-229(장계리),경기도,37.04682419,127.3895849
안성시 삼죽면 삼죽로 112 삼죽면사무소,경기도,37.07320772,127.374921
안성시 현수동 80,경기도,37.0012303,127.2802238
경기도 안성시 중앙로 351,경기도,37.008424,127.2659341
경기도 안성시 중앙로 246 본관 4층 E구역(석정동),경기도,37.01272347,127.2559145
경기도 안성시 내혜홀1길 14 지사주차장(석정동 270-22),경기도,37.00765055,127.2648904
경기도 안성시 강변로 74번길 18(도기동),경기도,37.0001476,127.2698156
서울특별시 강동구 천호대로 997(강동구 천호동 455),서울특별시,,
주차장내,경기도,37.60996386,126.724122
주차장내,경기도,37.69584376,126.5870143
주차장내,경기도,37.69584376,126.5870143
주차장내,경기도,37.66228723,126.6617441
주차장내,경기도,37.64127017,126.6776017
주차장내,경기도,37.64433898,126.6282862
주차장내,경기도,37.64909142,126.5819003
주차장내,경기도,37.6417667,126.676615
주차장내,경기도,37.6107519,126.7126583
주차장내,경기도,37.61713729,126.7180419
주차장내,경기도,37.6936634,126.6003751
하남미사 근린공원15호 주차장,경기도,37.56323408,127.1866692
하남미사 근린공원16호 주차장,경기도,37.55501193,127.1899763
하남미사 수변공원3호 주차장,경기도,37.55962611,127.1892522
"서울특별시 강동구 고덕로 276 , 지하주차장 1층 E구역(명일동 46-4)",서울특별시,,
서울특별시 강동구 고덕로28길 36  지하1층 좌측,서울특별시,,
서울특별시 강동구 선사로 70  입구 좌측 끝,서울특별시,,
서울특별시 강동구 진황도로29길 34  지하1층 26,서울특별시,,
서울특별시 강동구 천호대로 1015 천호역공영주차장 지하1층 A35구역,서울특별시,,
서울특별시 강동구 성내로 25,서울특별시,,
서울특별시 강동구 천호대로 997(강동구 천호동 455),서울특별시,,
서울특별시 강동구 천호대로 997(강동구 천호동 455),서울특별시,,
서울특별시 강동구 천호대로 1060  주차장,서울특별시,,
서울특별시 강동구 고덕로 276  본관B2층 E구역,서울특별시,,
서울특별시 강동구 올림픽로 875,서울특별시,,
서울특별시 강동구 진황도로 61길 53 (둔촌동 6-2번지),서울특별시,,
서울특별시 강동구 진황도로 61길 53 (둔촌동 6-2번지),서울특별시,,
서울특별시 강동구 진황도로 61길 53 (둔촌동 6-2번지),서울특별시,,
서울특별시 강동구 진황도로 61길 53 (둔촌동 6-2번지),서울특별시,,
서울특별시 강동구 진황도로 61길 53 (둔촌동 6-2번지),서울특별시,,
서울특별시 강동구 진황도로 61길 53 (둔촌동 6-2번지),서울특별시,,
서울특별시 강동구 진황도로 61길 53 (둔촌동 6-2번지),서울특별시,,
서울특별시 강동구 진황도로 61길 53 (둔촌동 6-2번지),서울특별시,,
서울특별시 강동구 진황도로 61길 53 (둔촌동 6-2번지),서울특별시,,
서울특별시 강동구 구천면로 395(명일동),서울특별시,,
서울특별시 강동구 구천면로 42길 60(천호동),서울특별시,,
지상주차장,경기도,37.53571094,127.2279297
이마트 하남점 5층 주차장,경기도,37.55274875,127.2053704
B1주차장 B38구역,경기도,37.54543532,127.223709
지하주차장 입구 앞,경기도,37.56988809,127.1954609
휴게소 내,경기도,37.52591257,127.1930473
행정복지센터 주차장,경기도,37.51922287,127.2240426
충청남도 홍성군 홍성읍 간동1길2,충청남도,36.60507715,126.6671154
행정복지센터 주차장,경기도,37.5387075,127.2095551
행정복지센터 주차장,경기도,37.53514428,127.1984797
행정복지센터 주차장,경기도,37.54220491,127.1981452
행정복지센터 주차장,경기도,37.5525119,127.2047858
행정복지센터 주차장,경기도,37.56031954,127.1888035
행정복지센터 주차장,경기도,37.56717867,127.1860635
행정복지센터 주차장,경기도,37.54168195,127.2139762
행정복지센터 주차장,경기도,37.51620355,127.1617395
행정복지센터 주차장,경기도,37.47720239,127.1524211
행정복지센터 주차장,경기도,37.52215539,127.1941462
행정복지센터 주차장,경기도,37.54901005,127.1850614
행정복지센터 주차장,경기도,37.536629,127.1708655
충청남도 홍성군 홍북읍 충남대로 21,충청남도,36.65899153,126.6728024
충청남도 홍성군 홍북읍 홍북로453번길 50,충청남도,36.65123379,126.6900221
충청남도 홍성군 홍성읍 충서로 1402,충청남도,36.60066673,126.6537452
충청남도 홍성군 홍성읍 충서로 1417-6,충청남도,36.60275257,126.6520952
충청남도 홍성군 홍북읍 신대로 34,충청남도,36.65185578,126.6719289
충청남도 홍성군 홍북읍 신대로 33,충청남도,36.65339467,126.6744678
충청남도 홍성군 홍북읍 신대로 54,충청남도,36.65149904,126.6745966
충청남도 홍성군 홍북읍 홍예로 213,충청남도,36.64753908,126.6831437
충청남도 홍성군 홍북읍 청사로 15,충청남도,36.64731642,126.6701678
충청남도 홍성군 홍성읍 월계천길 41-11,충청남도,36.60185862,126.6545669
충청남도 홍성군 홍성읍 월산로30번길 38,충청남도,36.60138394,126.6500091
충청남도 홍성군 홍성읍 충서로 1506,충청남도,36.60419081,126.657078
충청남도 홍성군 홍성읍 대학길 18-33,충청남도,36.57652412,126.6564898
홍성군 홍북읍 자경로17,충청남도,36.65429675,126.6828386
홍성군 홍성읍 월산로30번길 39,충청남도,36.60241755,126.6497049
홍성군 광천읍 광천로 342,충청남도,36.50459493,126.6254772
홍성군 홍북읍 홍북로 449,충청남도,36.64979002,126.6920453
외부주차장,경기도,37.89470092,127.2003395
제4별관 외부주차장,경기도,37.89221348,127.1978475
외부주차장,경기도,37.92344632,127.2365004
외부주차장,경기도,37.92329432,127.2252096
외부주차장,경기도,37.89739672,127.1959495
외부주차장,경기도,37.82349599,127.138433
외부주차장,경기도,37.88895516,127.2177744
외부주차장,경기도,37.78614084,127.2285915
외부주차장,경기도,38.00570911,127.2454853
충청남도 홍성군 홍성읍 홍덕서로 78,충청남도,36.60852322,126.6434805
충청남도 홍성군 광천읍 광천리 8-1,충청남도,36.5081044,126.6314065
충청남도 홍성군 홍성읍 문화로 108,충청남도,36.59703143,126.6631401
충청남도 홍성군 금마면 광금북로 478,충청남도,36.6121412,126.7326011
충청남도 홍성군 구항면 구항길109,충청남도,36.58795387,126.6106554
충청남도 홍성군 서부면 서부로777,충청남도,36.59807514,126.5038395
충청남도 홍성군 서부면 남당리 859-2,충청남도,36.5393548,126.4694265
충청남도 홍성군 금마면 봉수산로 863,충청남도,36.6259596,126.7351828
충청남도 홍성군 홍성읍 조양로247번길 9,충청남도,36.60104016,126.6763152
충청남도 홍성군 은하면 서해안고속도로 221,충청남도,36.55360762,126.5793076
주차장 내,서울특별시,37.560133,127.0023044
"충청남도 당진시 면천로 623 , 사무소 앞 주차장(성상리 950)",충청남도,36.81586551,126.6650841
"충청남도 당진시 신평면 서해안고속도로 275, 행담도휴게소(서울방향) 뒷편 주차장(매산리 513)",충청남도,36.94514243,126.8071302
"충청남도 당진시 신평면 서해안고속도로 275, 행담도휴게소(목포방향) 뒷편 주차장(매산리 513)",충청남도,36.94514243,126.8071302
"충청남도 당진시 정안로 20 , 지상주차장 1층 매장입구 우측(원당동 824)",충청남도,36.90577309,126.6462584
부여군청 뒤 주차장,충청남도,36.27573488,126.9097728
전면 주차장,충청남도,36.275529,126.911171
전면 주차장,충청남도,36.27496999,126.8839128
전면 주차장,충청남도,36.3104263,126.854264
전면 주차장,충청남도,36.21662016,126.7606625
전면 주차장,충청남도,36.19181985,126.733673
전면 주차장,충청남도,36.21194855,126.806641
전면 주차장,충청남도,36.18204801,126.8214417
전면 주차장,충청남도,36.13566995,126.8808519
전면 주차장,충청남도,36.19139596,126.8950607
전면 주차장,충청남도,36.19139596,126.8950607
전면 주차장,충청남도,36.24388173,126.8869759
전면 주차장,충청남도,36.16965408,126.948386
전면 주차장,충청남도,36.30433844,126.7042179
전면 주차장,충청남도,36.27485739,126.780513
전면 주차장,충청남도,36.25233195,126.8127813
전면 주차장,충청남도,36.2532823,127.002315
전면 주차장,충청남도,36.26410582,127.0199194
c주차장 끝편,충청남도,36.30718024,126.9019605
주차장 내,충청남도,36.28576895,126.922954
주차장 내,충청남도,36.28228635,126.9223341
주차장 내,충청남도,36.27385247,126.8766713
주차장 내,충청남도,36.34753998,126.7906969
주차장 내,충청남도,36.2524012,126.9806977
주차장 내,충청남도,36.25848822,126.7968901
주차장 내,충청남도,36.25817289,126.8001534
주차장 내,충청남도,36.2756434,126.9178933
주차장 내,충청남도,36.30386649,126.900731
지하2층,경기도,37.30095518,126.8685761
입구 우측라인,경기도,37.364529,126.8831
감골시민홀,경기도,37.29336747,126.855367
입구 앞,경기도,37.30210995,126.8300757
와동배드민터장,경기도,37.34360739,126.8348169
도시정보센터,경기도,37.29828658,126.8449938
입구 좌측,경기도,37.33489253,126.8071385
올림픽기념관,경기도,37.32628736,126.8281889
와동체육관,경기도,37.3400269,126.8189446
상록수역앞 공영주차장,경기도,37.301926,126.866484
2F 나가는 길,경기도,37.34141997,126.8154971
반월역환승주차장,경기도,37.3117459,126.904175
운동장쪽,경기도,37.311871,126.864131
도로변 방향,경기도,37.32797611,126.7872906
공영주차장116호,경기도,37.304171,126.8601873
안산호수공원 3주차장,경기도,37.30210995,126.830076
입구 좌측,경기도,37.32567447,126.813771
입구 우측,경기도,37.312925,126.791132
입구 우측,경기도,37.29087212,126.8300017
충청북도 청주시 상당구 용암로 55 (용암동 2098),충청북도,36.61238784,127.5058025
주차장,경기도,37.15363686,127.0822457
주차장,경기도,37.14066107,127.0727039
주차장,경기도,37.14066107,127.0727039
시설 내,경기도,37.4037662,126.7844345
"의왕시 부곡공원길 6, 출입구쪽 첫번째 주차공간 안쪽",경기도,37.31463423,126.9587538
의왕시 안양판교로 232 출입구 들어가서 정면,경기도,37.3887315,126.9963702
"의왕시 문화예술로 65, 보리밥집 앞",경기도,37.37796498,126.9849552
"의왕시 사그내길 11, 입구 좌측",경기도,37.34786437,126.9759252
"의왕시 한백이길 7,파출소 뒤",경기도,37.32233359,126.9493193
제일모직아울렛 건너편(공중전화부스),서울특별시,37.47438522,126.888308
홈플러스 시흥점,서울특별시,37.4519767,126.900758
독산1동 공영주차장 2층,서울특별시,37.46494122,126.8948157
롯데VIC마켓금천점,서울특별시,37.47062285,126.8956692
가산동 공영주차장 2층,서울특별시,37.476695,126.895518
시티렉스,서울특별시,37.4693273,126.897052
기아 시흥 서비스센터,서울특별시,37.4523705,126.8983483
금천구청 후정,서울특별시,37.45706565,126.8960369
시흥4동 공영주차장 지하1층,서울특별시,37.45934816,126.9093508
홈플러스 금천점,서울특별시,37.4686493,126.8968106
동일테크노타운2차,서울특별시,37.46922332,126.8933764
지하주차장2층,서울특별시,37.47844577,126.8850808
"의왕시 오전로 24, 의왕휴게소 건물 오른쪽",경기도,37.34911023,126.9845765
"의왕시 오전로 24, 하이패스 안내소 뒷편",경기도,37.34911023,126.9845765
"의왕시 계원대학로 7-0(내손동), 롯데마트 3층 주차장 카센터 옆",경기도,37.38057992,126.9728964
"의왕시 오봉로 10, 주차장 출입구 왼쪽(민원실 반대편)",경기도,37.34537633,126.9738426
"의왕시 시청로 11, 시청 정문 우측 대주차장",경기도,37.34531407,126.9679834
"의왕시 시청로 11, 시청 정문 우측 대주차장",경기도,37.34531407,126.9679834
"의왕시 내손순환로 139, 2층 주차장 오른쪽 끝",경기도,37.38698438,126.9841818
"의왕시 갈미로 71, 지하주차장 출입구 왼쪽 기둥 옆",경기도,37.37827546,126.9756121
"의왕시 복지로 109, 지하주차장 출입구 2회 좌회전 안쪽",경기도,37.38755007,126.981625
"의왕시 왕송못동로 307, 자연학습공원 공영주차장 입구 오른쪽",경기도,37.30710897,126.9531542
"의왕시 복지로 27, 체육센터 출입구 좌측 주차장 안쪽",경기도,37.38203222,126.975168
"의왕시 정우2길 6, 포일성당 아랫쪽",경기도,37.38324905,126.9833489
충청남도 공주시 정안면 방자들길 81-50 옥외 클럽하우스주차장,충청남도,36.647496,127.116702
충청남도 공주시 번영1로 13 모텔주차장,충청남도,36.46968071,127.1311672
충청남도 공주시 백미고을길 9-8 지상주차장,충청남도,36.46501148,127.122109
충청남도 공주시 백미고을길 9-8 지상주차장,충청남도,36.46501148,127.122109
충청남도 공주시 무령로 342 지상주차장,충청남도,36.45744324,127.1372823
충청남도 공주시 우성면 질마고개길 21 주차장 입구,충청남도,36.47524547,127.0890832
충청남도 공주시 우성면 질마고개길 21 주차장 입구,충청남도,36.47524547,127.0890832
충청남도 공주시 납다리길 10 지상주차장,충청남도,36.45099533,127.1486399
충청남도 공주시 납다리길 10 지상주차장,충청남도,36.45099533,127.1486399
충청남도 공주시 감영길 4 지상주차장,충청남도,36.45255761,127.121902
충청남도 공주시 감영길 4 지상주차장,충청남도,36.45255761,127.121902
충청남도 공주시 창벽로 200-4 지상주차장,충청남도,36.45154401,127.1564939
충청남도 공주시 창벽로 200-4 지상주차장,충청남도,36.45154401,127.1564939
충청남도 공주시 우금티로 496-3 지상주차장,충청남도,36.43883359,127.1193912
충청남도 공주시 우금티로 496-3 지상주차장,충청남도,36.43883359,127.1193912
충청남도 공주시 사곡면 마곡사로 103,충청남도,36.50213774,127.0256282
충청남도 공주시 관골1길 24-5(신관동),충청남도,36.47236814,127.1326446
충청남도 공주시 월송동현로 51(월송동),충청남도,36.47133917,127.1549493
"충청남도 공주시 유구읍 중앙1길 87-1, 1층",충청남도,36.55285798,126.9504837
충청남도 공주시 의당면 의당전의로 13,충청남도,36.4995192,127.1412676
충청남도 공주시 반포면 창벽로 714,충청남도,36.43431945,127.2092369
충청남도 공주시 반포면 창벽로 714,충청남도,36.43431945,127.2092369
충청남도 공주시 치미마을길 4,충청남도,36.47539117,127.1271911
충청남도 공주시 치미마을길 4,충청남도,36.47539117,127.1271911
충청남도 공주시 창벽로 182,충청남도,36.45138713,127.1551729
충청남도 공주시 창벽로 182,충청남도,36.45138713,127.1551729
충청남도 부여군 부여읍 사비로 36 부여읍사무소,충청남도,36.27555208,126.911171
충청남도 부여군 세도면 세도중앙로 8 부여세도면사무소,충청남도,36.16965408,126.948374
충청남도 부여군 양화면 입포로53번길 6 부여양화면사무소,충청남도,36.13566995,126.8808519
충청남도 부여군 장암면 석동로 15 부여장암면사무소,충청남도,36.24388173,126.8869759
충청남도 부여군 충화면 팔충로 770 부여충화면사무소,충청남도,36.18204801,126.8214417
충청남도 부여군 홍산면 홍산로 77 부여홍산면사무소,충청남도,36.21662016,126.7606625
충청남도 부여군 구룡면 태양로 17 구룡면 사무소,충청남도,36.25233195,126.8127813
충청남도 부여군 내산면 성충로 982 내산면사무소,충청남도,36.27485739,126.7805272
충청남도 부여군 석성면 증산로 61-1 석성면 사무소,충청남도,36.2532823,127.0023366
충청남도 부여군 초촌면 초촌로 15 초촌면사무소,충청남도,36.26410582,127.0199194
충청남도 부여군 외산면 외산로 111 외산면사무소,충청남도,36.30433844,126.7042179
충청남도 부여군 부여읍 동남리 산 16-1,충청남도,36.2756434,126.9178933
충청남도 부여군 부여읍 동남리 산 16-1,충청남도,36.2756434,126.9178933
충청남도 부여군 규암면 백제문로 387 C주차장 끝편,충청남도,36.30718024,126.9019605
충청남도 부여군 규암면 백제문로 387 C주차장 끝편,충청남도,36.30718024,126.9019605
주차장,경기도,37.35004867,127.1196768
금호동래미안하이리버,서울특별시,37.55227254,127.0242362
금호동래미안하이리버,서울특별시,37.55227254,127.0242362
광진성동지사,서울특별시,37.5677096,127.0340572
서울시 금호1가동 주민센터,서울특별시,37.554836,127.021734
서울시 금호4가동 주민센터,서울특별시,37.547172,127.022246
서울시 응봉동 주민센터,서울특별시,37.55313887,127.0334032
신금호파크자이,서울특별시,37.55628488,127.0181532
신금호파크자이,서울특별시,37.55628488,127.0181532
신금호파크자이,서울특별시,37.55628488,127.0181532
신금호파크자이,서울특별시,37.55628488,127.0181532
신금호파크자이,서울특별시,37.55628488,127.0181532
성수동 대림로즈빌아파트,서울특별시,37.5416632,127.045777
행당동신동아아파트,서울특별시,37.55410514,127.0319551
행당동신동아아파트,서울특별시,37.55410514,127.0319551
성수동아이파크,서울특별시,37.54792592,127.0564724
어울림더리버,서울특별시,37.54185092,127.0178872
서울숲 포휴,서울특별시,37.54269417,127.0452073
서울숲 포휴,서울특별시,37.54269417,127.0452073
충청남도 공주시 정안면 방자들길 81-50 옥외 클럽하우스주차장,충청남도,36.647496,127.116702
충청남도 금산군 남일면 무금로 2145,충청남도,36.08282859,127.5055331
충청남도 금산군 남일면 무금로 2145,충청남도,36.08282859,127.5055331
충청남도 금산군 추부면 하마전로 28,충청남도,36.1904669,127.469567
충청남도 금산군 추부면 하마전로 28,충청남도,36.1904669,127.469567
충청남도 금산군 진산면 휴양림로 2168,충청남도,36.12076713,127.389371
충청남도 금산군 진산면 휴양림로 2168,충청남도,36.12076713,127.389371
충청남도 금산군 진산면 태고사로 436,충청남도,36.16070362,127.3388421
충청남도 금산군 진산면 태고사로 436,충청남도,36.16070362,127.3388421
충청남도 금산군 군북면 산꽃로 862,충청남도,36.22069189,127.5679271
충청남도 금산군 군북면 산꽃로 862,충청남도,36.22069189,127.5679271
충청남도 금산군 금산읍 후곤천길 5,충청남도,36.10738358,127.4830921
충청남도 금산군 금산읍 중도리 565-1,충청남도,36.09945923,127.495259
충청남도 금산군 진산면 살구정길 167 복지동(기숙사) 옆 지상주차장,충청남도,36.15270042,127.3260329
충청남도 금산군 진산면 살구정길 167 복지동(기숙사) 옆 지상주차장,충청남도,36.15270042,127.3260329
충청남도 금산군 진산면 살구정길 167 복지동(기숙사) 옆 지상주차장,충청남도,36.15270042,127.3260329
충청남도 금산군 군북면 어필각로 300 (외부리),충청남도,36.15260674,127.4978775
충청남도 금산군 군북면 대암길 34-30 (외부리),충청남도,36.15485393,127.4975406
충청남도 부여군 내산면 서천공주고속도로 26 (서천공주고속도로 26),충청남도,36.25817289,126.8001534
충청남도 부여군 내산면 서천공주고속도로 25,충청남도,36.25848822,126.7968901
충청남도 부여군 석성면 대백제로 3050,충청남도,36.2524012,126.9806977
충청남도 부여군 옥산면 대백제로 336-6 부여옥산면사무소,충청남도,36.19181985,126.7336993
충청남도 부여군 은산면 신대리 359-2 은산면사무소 부여은산면사무소,충청남도,36.3104285,126.8542215
충청남도 부여군 임천면 성흥로 97번길 23 부여임천면사무소,충청남도,36.19139596,126.8950607
충청남도 부여군 규암면 계백로 39 부여규암면사무소,충청남도,36.27496999,126.8839128
충청남도 부여군 남면 남성로426번길 13 부여남면사무소,충청남도,36.21201446,126.807277
충청남도 서산시 읍내2로 26,충청남도,36.77947064,126.4505428
충청남도 서산시 시장8로 5,충청남도,36.78006,126.458484
충청남도 서산시 시장8로 5,충청남도,36.78006,126.458484
충청남도 서산시 음암면 상홍2길 1,충청남도,36.78745379,126.495902
충청남도 서산시 음암면 상홍2길 1,충청남도,36.78745379,126.495902
충청남도 서산시 동헌로 118,충청남도,36.78013268,126.451858
충청남도 서산시 동헌로 118,충청남도,36.78013268,126.451858
충청남도 서산시 한마음16로 63,충청남도,36.77511,126.4543106
충청남도 서산시 한마음16로 63,충청남도,36.77511,126.4543106
충청남도 서산시 해미면 서해안고속도로 242 (삼송리),충청남도,36.7343417,126.5662413
충청남도 서산시 해미면 서해안고속도로 242 (삼송리),충청남도,36.7343417,126.5662413
충청남도 서산시 충의로 27 (예천동),충청남도,36.77372208,126.4382983
충청남도 서산시 수석동 204-19,충청남도,36.78167547,126.4975861
충청남도 서산시 수석동 204-19,충청남도,36.78167547,126.4975861
시설 내,경기도,37.4180098,126.8153391
시설 내,경기도,37.4061828,126.7846101
시설 내,경기도,37.4384178,126.78505
시설 내,경기도,37.4364505,126.7979861
시설 내,경기도,37.4485059,126.7846949
시설 내,경기도,37.3774502,126.7874332
시설 내,경기도,37.4364505,126.7979861
시설 내,경기도,37.3375617,126.739233
시설 내,경기도,37.3426643,126.6880465
시설 내,경기도,37.3476204,126.7843235
시설 내,경기도,37.3816794,126.8593828
시설 내,경기도,37.3689547,126.8142698
시설 내,경기도,37.34813074,126.7356562
시설 내,경기도,37.338761,126.7555086
시설 내,경기도,37.3410994,126.7585284
시설 내,경기도,37.4477145,126.7848433
시설 내,경기도,37.3678461,126.7366948
시설 내,경기도,37.32479,126.6785522
시설 내,경기도,37.32479,126.6785522
시설 내,경기도,37.396835,126.8063547
시설 내,경기도,37.3965212,126.8002723
시설 내,경기도,37.3828409,126.7850317
시설 내,경기도,37.3804216,126.8040627
